date,material,material_group,material_division,plant,plant_group,sales_office,sales_office_group,historic_sales_12_free_stock_in_tons,historic_sales_12_contracts_in_tons,historic_sales_12_scheduling_agreement_in_tons,historic_sales_24_free_stock_in_tons,historic_sales_24_contracts_in_tons,historic_sales_24_scheduling_agreement_in_tons,sales_free_stock_in_tons,sales_contracts_in_tons,sales_scheduling_agreement_in_tons,historic_inventory_12_free_stock_in_tons,historic_inventory_24_free_stock_in_tons
2027-03-01,12296,145,135,30,25,68,117,1.032,0.0,0.0,0.25,0.0,0.0,1.0319999999999994,0.0,0.0,0.6919507546342435,4.2
2027-03-01,12296,145,135,30,25,69,117,1.909,0.0,0.0,0.0,0.0,0.0,1.9090000000000007,0.0,0.0,1.2799747970898943,0.0
2027-03-01,12296,145,135,30,25,76,113,0.993,0.0,0.0,0.0,0.0,0.0,0.9929999999999999,0.0,0.0,0.665801452860275,0.0
2027-04-01,12296,145,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,12296,145,135,30,25,66,118,1.033,0.0,0.0,0.0,0.0,0.0,1.0330000000000004,0.0,0.0,0.05506396588486141,0.0
2027-04-01,12296,145,135,30,25,68,117,3.6050000000000004,0.0,0.0,1.27,0.0,0.0,3.6049999999999933,0.0,0.0,0.19216417910447767,0.45
2027-04-01,12296,145,135,30,25,69,117,0.052,0.0,0.0,0.0,0.0,0.0,0.05199999999999995,0.0,0.0,0.002771855010660981,0.0
2027-04-01,12296,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12296,145,135,30,25,65,118,0.0,0.0,0.0,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.006476468138275717
2027-05-01,12296,145,135,30,25,66,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12296,145,135,30,25,68,117,0.516,0.0,0.0,1.961,0.0,0.0,0.5160000000000001,0.0,0.0,3.0324620338983057,0.04083715118700541
2027-05-01,12296,145,135,30,25,69,117,0.078,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.45839542372881364,0.0
2027-05-01,12296,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12297,145,135,30,25,68,117,0.258,0.0,0.0,0.0,0.0,0.0,0.23220000000000002,0.0,0.0,0.0043357898989898995,0.0
2026-06-01,12297,145,135,30,25,69,117,0.23299999999999998,0.0,0.0,0.182,0.0,0.0,0.2097,0.0,0.0,0.003915655218855219,0.0
2026-07-01,12297,145,135,30,25,68,117,0.129,0.0,0.0,0.498,0.0,0.0,0.11610000000000001,0.0,0.0,0.07365263537906137,0.0
2026-07-01,12297,145,135,30,25,69,117,0.955,0.0,0.0,0.156,0.0,0.0,0.8594999999999999,0.0,0.0,0.5452578820697954,0.0
2026-08-01,12297,145,135,30,25,68,117,0.078,0.0,0.0,0.0,0.0,0.0,0.0702,0.0,0.0,0.0,0.0
2026-08-01,12297,145,135,30,25,69,117,0.981,0.0,0.0,0.0,0.0,0.0,0.8829,0.0,0.0,0.0,0.0
2026-09-01,12297,145,135,30,25,68,117,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12297,145,135,30,25,69,117,0.129,0.0,0.0,0.414,0.0,0.0,0.11610000000000001,0.0,0.0,0.32693669473684206,0.0
2026-10-01,12297,145,135,30,25,68,117,0.155,0.0,0.0,0.28400000000000003,0.0,0.0,0.15499999999999983,0.0,0.0,1.8102878617363347,0.0
2026-10-01,12297,145,135,30,25,69,117,0.052,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.6073223794212218,0.0
2026-11-01,12297,145,135,30,25,68,117,0.516,0.0,0.0,0.229,0.0,0.0,0.5159999999999992,0.0,0.0,5.305163557195572,0.0
2026-11-01,12297,145,135,30,25,69,117,0.026,0.0,0.0,2.3729999999999998,0.0,0.0,0.025999999999999985,0.0,0.0,0.267314442804428,0.0
2026-12-01,12297,145,135,30,25,68,117,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12297,145,135,30,25,69,117,0.026,0.0,0.0,0.0,0.0,0.0,0.026000000000000016,0.0,0.0,0.2565580155945419,0.0
2027-01-01,12297,145,135,30,25,68,117,0.0,0.0,0.0,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12297,145,135,30,25,69,117,1.264,0.0,0.0,0.0,0.0,0.0,1.2639999999999993,0.0,0.0,3.3581300000000005,0.0
2027-02-01,12297,145,135,30,25,68,117,0.465,0.0,0.0,0.258,0.0,0.0,0.4649999999999995,0.0,0.0,1.371,0.0
2027-02-01,12297,145,135,30,25,69,117,0.31,0.0,0.0,0.0,0.0,0.0,0.3099999999999998,0.0,0.0,0.914,0.0
2027-03-01,12297,145,135,30,25,68,117,0.336,0.0,0.0,0.259,0.0,0.0,0.33599999999999974,0.0,0.0,1.2971053047775944,0.148666
2027-03-01,12297,145,135,30,25,69,117,0.8780000000000001,0.0,0.0,0.49,0.0,0.0,0.8780000000000003,0.0,0.0,3.3894596952224045,0.28126
2027-04-01,12297,145,135,30,25,68,117,0.465,0.0,0.0,0.0,0.0,0.0,0.4649999999999992,0.0,0.0,4.067,0.0
2027-04-01,12297,145,135,30,25,69,117,0.0,0.0,0.0,0.78915,0.0,0.0,0.0,0.0,0.0,0.0,2.368631385410433
2027-05-01,12297,145,135,30,25,68,117,0.0,0.0,0.0,1.045013,0.0,0.0,0.0,0.0,0.0,0.0,0.0430714675689297
2027-05-01,12297,145,135,30,25,69,117,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.7203205714285714,0.0
2026-06-01,12298,145,135,28,21,68,117,0.207,0.0,0.0,0.387,0.0,0.0,0.1863,0.0,0.0,4.196,0.0
2026-07-01,12298,145,135,28,21,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12298,145,135,28,21,68,117,0.387,0.0,0.0,0.0,0.0,0.0,0.3483,0.0,0.0,1.133,0.0
2026-09-01,12298,145,135,28,21,68,117,1.29,0.0,0.0,0.0,0.0,0.0,1.161,0.0,0.0,2.314,0.0
2026-10-01,12298,145,135,28,21,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12298,145,135,28,21,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12298,145,135,28,21,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12298,145,135,28,21,68,117,1.272,0.0,0.0,0.516,0.0,0.0,1.2719999999999967,0.0,0.0,4.2174570000000005,0.0
2027-02-01,12298,145,135,28,21,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,12298,145,135,28,21,68,117,1.083,0.0,0.0,0.0,0.0,0.0,1.0829999999999993,0.0,0.0,5.589404,0.0
2027-04-01,12298,145,135,28,21,68,117,0.935,0.0,0.0,0.0,0.0,0.0,0.9349999999999985,0.0,0.0,7.580404000000001,0.0
2027-05-01,12298,145,135,28,21,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12298,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12298,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12298,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12298,145,135,30,25,68,117,0.026,0.0,0.0,0.104,0.0,0.0,0.0234,0.0,0.0,17.409794,0.098857
2026-07-01,12298,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12298,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12298,145,135,30,25,68,117,0.516,0.0,0.0,0.0,0.0,0.0,0.46440000000000003,0.0,0.0,16.551903,0.0
2026-08-01,12298,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12298,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12298,145,135,30,25,68,117,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0.0,0.0,0.0,2.217857
2026-09-01,12298,145,135,30,25,69,117,5.1339999999999995,0.0,0.0,0.0,0.0,0.0,4.6206,0.0,0.0,11.4325,0.0
2026-09-01,12298,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12298,145,135,30,25,68,117,0.0,0.0,0.0,0.5690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.15586197023809523
2026-10-01,12298,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12298,145,135,30,25,76,113,0.0,0.0,0.0,2.119,0.0,0.0,0.0,0.0,0.0,0.0,0.5804420297619048
2026-11-01,12298,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12298,145,135,30,25,69,117,3.378,0.0,0.0,0.0,0.0,0.0,3.3779999999999983,0.0,0.0,10.674447,0.0
2026-11-01,12298,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12298,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12298,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12298,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12298,145,135,30,25,68,117,0.516,0.0,0.0,0.052,0.0,0.0,0.5159999999999987,0.0,0.0,0.7047036342457775,1.2862128
2027-01-01,12298,145,135,30,25,69,117,2.374,0.0,0.0,0.0,0.0,0.0,2.3739999999999988,0.0,0.0,3.2421829994175893,0.0
2027-05-01,12239,145,135,30,25,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12239,145,135,30,25,68,117,0.0,0.0,0.0,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0165
2027-05-01,12239,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12239,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12241,145,135,12,22,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12241,145,135,12,22,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12241,145,135,12,22,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12241,145,135,12,22,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.007134758256274769
2026-10-01,12241,145,135,12,22,65,118,0.309,0.0,0.0,0.0,0.0,0.0,0.30899999999999994,0.0,0.0,0.00175938744813278,0.0
2026-10-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0029094943609022554
2026-11-01,12241,145,135,12,22,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12241,145,135,12,22,65,118,0.513,0.0,0.0,0.0,0.0,0.0,0.5130000000000001,0.0,0.0,0.01105669437172775,0.0
2026-12-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12241,145,135,12,22,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12241,145,135,12,22,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,12241,145,135,12,22,65,118,0.311,0.0,0.0,0.248,0.0,0.0,0.3109999999999999,0.0,0.0,0.22273898734177217,0.014204146086956523
2027-03-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,12241,145,135,12,22,65,118,0.328,0.0,0.0,0.0,0.0,0.0,0.32800000000000007,0.0,0.0,0.5058494117647059,0.0
2027-04-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12241,145,135,12,22,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12241,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12241,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12241,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12241,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12241,145,135,30,25,68,117,0.5169999999999999,0.0,0.0,0.0,0.0,0.0,0.4653,0.0,0.0,0.150148476462585,0.0
2026-07-01,12241,145,135,30,25,69,117,4.418,0.0,0.0,0.0,0.0,0.0,3.9762,0.0,0.0,1.283086980680272,0.0
2026-07-01,12241,145,135,30,25,76,113,0.115,0.0,0.0,0.0,0.0,0.0,0.10350000000000001,0.0,0.0,0.03339859727891157,0.0
2026-08-01,12241,145,135,30,25,68,117,0.517,0.0,0.0,0.0,0.0,0.0,0.46530000000000005,0.0,0.0,0.034757442819647544,0.0
2026-08-01,12241,145,135,30,25,69,117,1.118,0.0,0.0,0.0,0.0,0.0,1.0062000000000002,0.0,0.0,0.07516212973378329,0.0
2026-08-01,12241,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12241,145,135,30,25,68,117,0.516,0.0,0.0,0.345,0.0,0.0,0.46440000000000003,0.0,0.0,0.13040000000000002,1.019
2026-09-01,12241,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12241,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12241,145,135,30,25,68,117,1.618,0.0,0.0,2.9490000000000003,0.0,0.0,1.6179999999999983,0.0,0.0,0.8791582777777778,0.032871000000000004
2026-10-01,12241,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12241,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12203,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12203,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12203,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12203,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12203,145,135,30,25,68,117,0.99,0.0,0.0,0.0,0.0,0.0,0.9899999999999973,0.0,0.0,4.006492000000001,0.0
2027-01-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12203,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,12203,145,135,30,25,68,117,0.496,0.0,0.0,0.0,0.0,0.0,0.49599999999999966,0.0,0.0,0.20843945491342478,0.0
2027-03-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,12203,145,135,30,25,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,12203,145,135,30,25,69,117,0.083,0.0,0.0,0.0,0.0,0.0,0.08299999999999993,0.0,0.0,0.013226908977556108,0.0
2027-04-01,12203,145,135,30,25,76,113,1.056,0.0,0.0,0.0,0.0,0.0,1.0559999999999994,0.0,0.0,0.1682845286783042,0.0
2027-05-01,12203,145,135,30,25,68,117,0.256,0.0,0.0,0.0,0.0,0.0,0.25600000000000006,0.0,0.0,0.014579764705882351,0.0
2027-05-01,12203,145,135,30,25,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12203,145,135,30,25,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,1.067,0.0,0.0,0.0,0.0,0.0,0.0,0.012356
2027-03-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12204,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12204,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12204,145,135,12,22,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12353,145,135,3,23,69,117,0.357,0.0,0.0,0.0,0.0,0.0,0.3213,0.0,0.0,3.927842,0.0
2026-09-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-10-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,2.148,0.0,0.0,0.0,0.0,0.0,0.0,2.138948
2027-03-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,12353,145,135,3,23,76,113,6.757,0.0,0.0,0.0,0.0,0.0,6.756999999999996,0.0,0.0,4.621843,0.0
2027-05-01,12353,145,135,3,23,69,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12353,145,135,3,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-01,12353,145,135,12,22,76,113,0.124,0.0,0.0,0.0,0.0,0.0,0.1116,0.0,0.0,0.6403773692441355,0.0
2026-10-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-11-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-12-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-01-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-02-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-03-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-04-01,12353,145,135,12,22,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027-05-01,12353,145,135,12,22,76,113,0.062,0.0,0.0,0.0,0.0,0.0,0.06200000000000001,0.0,0.0,0.015128541747572815,0.0
2026-06-01,12353,145,135,13,23,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12353,145,135,13,23,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,12353,145,135,13,23,69,117,1.302,0.0,0.0,2.229,0.0,0.0,1.1718000000000002,0.0,0.0,3.414620458948814,0.1374857844101124
2026-06-01,12353,145,135,13,23,76,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12353,145,135,13,23,65,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,12353,145,135,13,23,68,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
